seed,method_id,method_name,parent_id,scan_id,crystal_system,label_index,embedding_cosine_distance,prediction_js_divergence,prediction_flip,sim_prediction_index,real_prediction_index,sim_correct,real_correct,sim_true_probability,real_true_probability,true_probability_drop,sim_true_margin,real_true_margin,true_margin_drop,checkpoint_sha256
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0072,pattern_205,monoclinic,1,0.5619162399172816,0.4846404396520657,1,4,1,0,1,0.0560302734375,0.52392578125,-0.4678955078125,-0.5186767578125,0.122314453125,-0.6409912109375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0074,pattern_208,monoclinic,1,0.12575864931724912,0.46183137151499876,1,2,0,0,0,0.080810546875,0.004192352294921875,0.07661819458007812,-0.692138671875,-0.9904365539550781,0.2982978820800781,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0080,pattern_225,monoclinic,1,0.09105694109937545,0.08063677278533832,0,1,1,1,1,0.9951171875,0.76220703125,0.23291015625,0.9913845062255859,0.53515625,0.45622825622558594,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0081,pattern_226,monoclinic,1,0.26343463047223625,0.5141782944027086,1,1,0,1,0,0.955078125,0.054595947265625,0.900482177734375,0.9217529296875,-0.890716552734375,1.812469482421875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0084,pattern_233,monoclinic,1,0.08158126054084902,0.1811753961414792,1,1,0,1,0,0.974609375,0.484375,0.490234375,0.951141357421875,-0.03125,0.982391357421875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0089,pattern_241,monoclinic,1,0.11876393602217894,0.5555958979922977,1,2,1,0,1,0.056640625,0.97998046875,-0.92333984375,-0.80859375,0.961029052734375,-1.769622802734375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0091,pattern_243,monoclinic,1,0.21662467484951664,0.6248432688456715,1,4,0,0,0,0.016021728515625,0.00807952880859375,0.00794219970703125,-0.967376708984375,-0.9592056274414062,-0.00817108154296875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0092,pattern_244,monoclinic,1,0.013863525807208843,0.0011451305259190371,0,0,0,0,0,0.0031375885009765625,9.083747863769531e-05,0.003046751022338867,-0.9905147552490234,-0.9984443187713623,0.007929563522338867,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0094,pattern_250,monoclinic,1,0.6745534343648428,0.6706134135068917,1,4,0,0,0,0.08087158203125,0.01666259765625,0.064208984375,-0.60418701171875,-0.96673583984375,0.362548828125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0095,pattern_255,monoclinic,1,0.31423503512095496,0.36458969064781366,1,1,0,1,0,0.62255859375,0.0002199411392211914,0.6223386526107788,0.353759765625,-0.9997800588607788,1.3535398244857788,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0098,pattern_262,monoclinic,1,0.028630873956593916,0.0004789815707034233,0,0,0,0,0,0.0014896392822265625,1.6570091247558594e-05,0.001473069190979004,-0.9970455169677734,-0.9999834299087524,0.002937912940979004,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0099,pattern_266,monoclinic,1,0.4466853123010579,0.026963157276646933,0,2,2,0,0,2.759695053100586e-05,0.0017309188842773438,-0.0017033219337463379,-0.996554434299469,-0.9216089248657227,-0.07494550943374634,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0102,pattern_273,monoclinic,1,0.15431348385718624,0.20991229334842412,0,0,0,0,0,0.489501953125,0.0034027099609375,0.4860992431640625,-0.00390625,-0.9931793212890625,0.9892730712890625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0110,pattern_303,monoclinic,1,0.16284506162388945,0.45584729495198834,1,1,0,1,0,0.83349609375,0.0011243820190429688,0.832371711730957,0.673095703125,-0.997899055480957,1.670994758605957,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0111,pattern_307,monoclinic,1,0.021084745171969788,0.041964563884238804,0,1,1,1,1,0.8291015625,0.98486328125,-0.15576171875,0.6827392578125,0.96990966796875,-0.28717041015625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0121,pattern_342,monoclinic,1,0.1547792864825298,0.021273478249066648,0,1,1,1,1,0.78076171875,0.63427734375,0.146484375,0.562255859375,0.306640625,0.255615234375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0122,pattern_344,monoclinic,1,0.5791772906951584,0.6382205854090426,1,4,1,0,1,0.0221099853515625,0.99755859375,-0.9754486083984375,-0.4527435302734375,0.9953594207763672,-1.4481029510498047,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0128,pattern_362,monoclinic,1,0.08449861119329194,0.013028473250848677,0,0,0,0,0,0.00534820556640625,0.0001252889633178711,0.005222916603088379,-0.9560775756835938,-0.9998747110366821,0.04379713535308838,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0130,pattern_365,monoclinic,1,0.1260030187782698,0.0008912499294460096,0,0,0,0,0,0.007343292236328125,0.002269744873046875,0.00507354736328125,-0.9848442077636719,-0.9952888488769531,0.01044464111328125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0137,pattern_388,monoclinic,1,0.0834732994592895,0.00019916138310954073,0,0,0,0,0,0.0005745887756347656,0.0,0.0005745887756347656,-0.9989371299743652,-1.0,0.0010628700256347656,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0140,pattern_397,monoclinic,1,0.16867727059405202,0.6159231126000964,1,1,0,1,0,0.9794921875,0.034088134765625,0.945404052734375,0.959625244140625,-0.931732177734375,1.891357421875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0151,pattern_431,monoclinic,1,0.08586312348537528,0.00862195586883293,0,1,1,1,1,0.9150390625,0.82763671875,0.08740234375,0.8299560546875,0.655517578125,0.1744384765625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0162,pattern_469,monoclinic,1,0.23949403938138947,0.5970811031341451,1,1,0,1,0,0.978515625,0.017852783203125,0.960662841796875,0.9573974609375,-0.964080810546875,1.921478271484375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0165,pattern_474,monoclinic,1,0.2661549029248691,0.49954182666459496,1,1,4,1,0,0.97802734375,0.08953857421875,0.88848876953125,0.9659576416015625,-0.80743408203125,1.7733917236328125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0169,pattern_480,monoclinic,1,0.01241940931820229,1.1718933696077655e-05,0,0,0,0,0,7.784366607666016e-05,1.4901161193847656e-05,6.29425048828125e-05,-0.9999221563339233,-0.9999850988388062,6.29425048828125e-05,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0170,pattern_482,monoclinic,1,0.09991597257927909,0.35147571623956125,1,0,1,0,1,0.0655517578125,0.83837890625,-0.7728271484375,-0.8680419921875,0.68212890625,-1.5501708984375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0174,pattern_491,monoclinic,1,0.03058913792219342,0.0003829039252174091,0,1,1,1,1,1.0,0.99853515625,0.00146484375,0.9999561905860901,0.997319221496582,0.0026369690895080566,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0176,pattern_497,monoclinic,1,0.01003785971097626,0.12302578354052399,1,1,0,1,0,0.921875,0.48828125,0.43359375,0.84381103515625,-0.0234375,0.86724853515625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0180,pattern_513,monoclinic,1,0.8614301281419967,0.6667230615512902,1,1,4,1,0,0.9794921875,4.291534423828125e-06,0.9794878959655762,0.9675369262695312,-0.7377886772155762,1.7053256034851074,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0181,pattern_514,monoclinic,1,0.03785687376138225,4.3598603956545015e-06,0,0,0,0,0,5.364418029785156e-06,5.960464477539063e-08,5.304813385009766e-06,-0.9999946355819702,-0.9999999403953552,5.304813385009766e-06,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0182,pattern_516,monoclinic,1,0.029986992919974753,0.0058905655798130365,0,0,0,0,0,0.281494140625,0.1895751953125,0.0919189453125,-0.437255859375,-0.6209716796875,0.1837158203125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0186,pattern_538,monoclinic,1,0.9359756111162268,0.39172831233289984,1,3,0,0,0,0.0242462158203125,0.004947662353515625,0.019298553466796875,-0.5997772216796875,-0.9774742126464844,0.3776969909667969,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0190,pattern_551,monoclinic,1,0.31898096585672875,0.010670349558405089,0,0,0,0,0,0.004405975341796875,0.000751495361328125,0.00365447998046875,-0.9677619934082031,-0.9846000671386719,0.01683807373046875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0191,pattern_552,monoclinic,1,0.27540628730343475,0.0009175385557246057,0,0,0,0,0,0.0025005340576171875,0.0,0.0025005340576171875,-0.9950580596923828,-1.0,0.0049419403076171875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0193,pattern_554,monoclinic,1,0.06466887115430642,0.24779262346874936,1,1,0,1,0,0.97412109375,0.363037109375,0.611083984375,0.9483642578125,-0.274169921875,1.2225341796875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0195,pattern_560,monoclinic,1,0.06322978084341058,0.5851560786557974,1,1,0,1,0,0.98388671875,0.029541015625,0.954345703125,0.9677276611328125,-0.941162109375,1.9088897705078125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0198,pattern_568,monoclinic,1,0.02805992518685363,0.0005040492703642461,0,0,0,0,0,0.0002397298812866211,0.002323150634765625,-0.002083420753479004,-0.9992719888687134,-0.9952354431152344,-0.004036545753479004,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0209,pattern_588,monoclinic,1,0.115359341120304,0.0015478925117333791,0,0,0,0,0,0.00013339519500732422,0.005218505859375,-0.005085110664367676,-0.9998666048049927,-0.989410400390625,-0.010456204414367676,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0210,pattern_590,monoclinic,1,0.041537905660687935,0.07018781126771509,1,0,1,0,1,0.195556640625,0.552734375,-0.357177734375,-0.608642578125,0.105224609375,-0.7138671875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0212,pattern_595,monoclinic,1,0.05160104544353472,0.005790073700086261,0,1,1,1,1,0.9541015625,0.98876953125,-0.03466796875,0.908416748046875,0.977569580078125,-0.06915283203125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0213,pattern_599,monoclinic,1,0.0549687322432435,0.11354220255582426,1,1,0,1,0,0.5087890625,0.10888671875,0.39990234375,0.04541015625,-0.78173828125,0.8271484375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0219,pattern_616,monoclinic,1,0.07472737580551825,0.15451758554845685,1,0,1,0,1,0.05706787109375,0.509765625,-0.45269775390625,-0.88580322265625,0.045654296875,-0.93145751953125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0221,pattern_618,monoclinic,1,0.3369473679511197,0.038991307827518036,0,1,1,1,1,0.7734375,0.763671875,0.009765625,0.6392822265625,0.5272216796875,0.112060546875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0240,pattern_684,monoclinic,1,0.36301713607742747,0.6682838655728057,1,1,0,1,0,1.0,0.0082550048828125,0.9917449951171875,0.9998073577880859,-0.9834442138671875,1.9832515716552734,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0243,pattern_710,monoclinic,1,0.021407706114385472,0.00041928679102587484,0,0,0,0,0,0.0010156631469726562,2.4378299713134766e-05,0.0009912848472595215,-0.9936132431030273,-0.9975342154502869,0.0039209723472595215,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0251,pattern_745,monoclinic,1,0.07231735538120965,0.01451217941555529,0,2,2,0,0,0.0906982421875,0.18798828125,-0.0972900390625,-0.8077392578125,-0.603515625,-0.2042236328125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0254,pattern_756,monoclinic,1,0.08545107036472432,0.22451210457306542,1,1,0,1,0,0.998046875,0.472412109375,0.525634765625,0.9958896636962891,-0.054443359375,1.050333023071289,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0259,pattern_779,monoclinic,1,0.02026704120390621,0.07671141220855726,1,1,0,1,0,0.7646484375,0.3828125,0.3818359375,0.5296630859375,-0.2333984375,0.7630615234375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0269,pattern_815,monoclinic,1,1.0061515638642067,0.6906654766216394,1,2,4,0,0,5.960464477539063e-08,0.00035858154296875,-0.0003585219383239746,-0.9985350966453552,-0.7530593872070312,-0.24547570943832397,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0271,pattern_825,monoclinic,1,0.2864517129804388,0.00017581349896549114,0,0,0,0,0,0.0008559226989746094,0.00029587745666503906,0.0005600452423095703,-0.9981675148010254,-0.999215841293335,0.0010483264923095703,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0273,pattern_831,monoclinic,1,0.04867255978754148,0.005337880655364502,0,1,1,1,1,0.990234375,0.98681640625,0.00341796875,0.9833488464355469,0.9735946655273438,0.009754180908203125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0274,pattern_833,monoclinic,1,0.026171165168763943,0.013081922392169838,0,1,1,1,1,0.939453125,0.83984375,0.099609375,0.878936767578125,0.6795654296875,0.199371337890625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0284,pattern_857,monoclinic,1,0.028475393988501074,0.04893459439014178,0,1,1,1,1,0.87255859375,0.60205078125,0.2705078125,0.744873046875,0.2041015625,0.540771484375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0285,pattern_859,monoclinic,1,0.23130930203761157,0.07093729077734202,0,1,1,1,1,0.99755859375,0.80419921875,0.193359375,0.9961328506469727,0.608642578125,0.38749027252197266,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0292,pattern_885,monoclinic,1,0.013567179560964981,6.144707995398413e-07,0,1,1,1,1,1.0,1.0,0.0,0.9999576807022095,0.9999662637710571,-8.58306884765625e-06,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0294,pattern_890,monoclinic,1,0.3920126107907149,0.6828846145015617,1,1,0,1,0,0.9970703125,3.5762786865234375e-06,0.9970667362213135,0.9940662384033203,-0.9999964237213135,1.9940626621246338,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0295,pattern_895,monoclinic,1,0.12439910886634853,5.716041466420913e-05,0,0,0,0,0,0.0002512931823730469,2.1338462829589844e-05,0.00022995471954345703,-0.999260425567627,-0.9999786615371704,0.000718235969543457,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0296,pattern_896,monoclinic,1,0.07011923823108857,0.0028725937421097995,0,2,2,0,0,0.06988525390625,0.04754638671875,0.0223388671875,-0.85784912109375,-0.89239501953125,0.0345458984375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0297,pattern_906,monoclinic,1,0.09333652354362743,0.054233870956009234,0,0,0,0,0,0.08447265625,0.34521484375,-0.2607421875,-0.8310546875,-0.30712890625,-0.52392578125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0298,pattern_907,monoclinic,1,0.0743773670658997,0.0392625879378648,0,0,0,0,0,0.11505126953125,0.0009174346923828125,0.11413383483886719,-0.76873779296875,-0.9971294403076172,0.2283916473388672,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0301,pattern_912,monoclinic,1,0.0815379416852704,0.008079261122730198,0,1,1,1,1,0.99951171875,0.97607421875,0.0234375,0.9991979598999023,0.952850341796875,0.046347618103027344,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0305,pattern_930,monoclinic,1,0.4306354314975729,0.6649556914115704,1,4,0,0,0,0.0065155029296875,8.940696716308594e-07,0.006514608860015869,-0.9759063720703125,-0.9999991059303284,0.02409273386001587,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0306,pattern_938,monoclinic,1,0.18327323484997982,0.16955446001012436,1,1,0,1,0,0.86083984375,0.3056640625,0.55517578125,0.721435546875,-0.388671875,1.110107421875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0314,pattern_961,monoclinic,1,0.07280835184517798,0.018063918625414548,0,0,0,0,0,0.0457763671875,8.52346420288086e-06,0.04576784372329712,-0.9029541015625,-0.9999914765357971,0.09703737497329712,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0320,pattern_977,monoclinic,1,0.09905938964514738,0.34431243434128656,1,4,1,0,1,0.263427734375,0.98974609375,-0.726318359375,-0.464111328125,0.979736328125,-1.44384765625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0323,pattern_998,monoclinic,1,0.6542307722619385,0.5902517736691881,1,2,0,0,0,2.676248550415039e-05,0.005352020263671875,-0.005325257778167725,-0.6860083937644958,-0.9341011047363281,0.24809271097183228,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0007,pattern_1021,monoclinic,1,0.5488155477878559,0.026291975411770738,0,0,0,0,0,0.0024261474609375,0.0001609325408935547,0.0022652149200439453,-0.9819488525390625,-0.9251320362091064,-0.056816816329956055,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0008,pattern_1023,monoclinic,1,0.16383136230181083,0.4418066864696609,1,1,0,1,0,0.8896484375,0.03497314453125,0.85467529296875,0.78253173828125,-0.86199951171875,1.64453125,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0014,pattern_1034,monoclinic,1,0.1304217519518054,0.00023637371784928182,0,4,4,0,0,0.0032825469970703125,0.003482818603515625,-0.0002002716064453125,-0.9923229217529297,-0.9930992126464844,0.0007762908935546875,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0020,pattern_1044,monoclinic,1,0.02539393514113697,0.0030256980597561794,1,0,1,0,1,0.43408203125,0.51171875,-0.07763671875,-0.1318359375,0.0234375,-0.1552734375,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0021,pattern_1045,monoclinic,1,0.0258939114180482,0.06523803601927888,0,0,0,0,0,0.093994140625,0.39599609375,-0.302001953125,-0.811767578125,-0.2080078125,-0.603759765625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0070,pattern_20,orthorhombic,2,0.188094561432811,0.05624093095342492,0,0,0,0,0,1.5079975128173828e-05,0.0007648468017578125,-0.0007497668266296387,-0.7187349200248718,-0.9533367156982422,0.23460179567337036,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0163,pattern_47,orthorhombic,2,0.13477935376924421,0.12376853312658592,0,0,0,0,0,0.04010009765625,0.0005068778991699219,0.03959321975708008,-0.60443115234375,-0.9902157783508301,0.3857846260070801,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0173,pattern_49,orthorhombic,2,0.08739826171813847,0.2560643644833865,1,1,0,0,0,7.301568984985352e-05,1.4424324035644531e-05,5.8591365814208984e-05,-0.5868410468101501,-0.9965676069259644,0.4097265601158142,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0224,pattern_63,orthorhombic,2,0.3999778919407332,0.0015138177702878424,0,2,2,1,1,0.9990234375,0.99658203125,0.00244140625,0.9979457855224609,0.9941978454589844,0.0037479400634765625,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0234,pattern_66,orthorhombic,2,0.04211067929287449,0.002311208422031966,0,0,0,0,0,0.0031414031982421875,0.00021517276763916016,0.0029262304306030273,-0.9875812530517578,-0.9992965459823608,0.011715292930603027,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
20260712,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0245,pattern_72,orthorhombic,2,0.4735771825792282,0.6803710993446835,1,2,0,1,0,0.7607421875,0.0037364959716796875,0.7570056915283203,0.5213623046875,-0.9923572540283203,1.5137195587158203,F8A025902A72E75DFA7AED00796912A3EF49C6B1BFEB320EB4C32FDCB71668C9
